repeat,outer_seed,inner_seed,outer_fold,cat_id,age_group,call_count,role
3,181081,182081,0,021A,adult,5,train
3,181081,182081,0,023A,adult,6,train
3,181081,182081,0,024A,senior,1,train
3,181081,182081,0,025C,senior,4,train
3,181081,182081,0,026C,adult,1,train
3,181081,182081,0,029A,adult,15,train
3,181081,182081,0,031A,adult,7,train
3,181081,182081,0,032A,adult,2,train
3,181081,182081,0,033A,adult,9,train
3,181081,182081,0,035A,adult,2,train
3,181081,182081,0,036A,adult,7,train
3,181081,182081,0,037A,adult,2,train
3,181081,182081,0,038A,adult,2,train
3,181081,182081,0,040A,kitten,10,train
3,181081,182081,0,041A,kitten,1,train
3,181081,182081,0,042A,kitten,11,train
3,181081,182081,0,043A,kitten,1,train
3,181081,182081,0,045A,kitten,4,train
3,181081,182081,0,046A,kitten,45,train
3,181081,182081,0,047A,kitten,22,train
3,181081,182081,0,053A,senior,3,train
3,181081,182081,0,054A,senior,2,train
3,181081,182081,0,056A,senior,3,train
3,181081,182081,0,057A,senior,17,train
3,181081,182081,0,058A,senior,3,train
3,181081,182081,0,059A,senior,10,train
3,181081,182081,0,060A,senior,3,train
3,181081,182081,0,061A,senior,2,train
3,181081,182081,0,063A,adult,11,train
3,181081,182081,0,064A,adult,1,train
3,181081,182081,0,065A,adult,9,train
3,181081,182081,0,067A,adult,11,train
3,181081,182081,0,069A,adult,2,train
3,181081,182081,0,071A,adult,9,train
3,181081,182081,0,074A,adult,16,train
3,181081,182081,0,075A,adult,5,train
3,181081,182081,0,087A,adult,2,train
3,181081,182081,0,088A,adult,1,train
3,181081,182081,0,090A,senior,1,train
3,181081,182081,0,093A,senior,2,train
3,181081,182081,0,095A,adult,7,train
3,181081,182081,0,096A,adult,1,train
3,181081,182081,0,099A,adult,6,train
3,181081,182081,0,100A,adult,1,train
3,181081,182081,0,104A,senior,4,train
3,181081,182081,0,105A,adult,3,train
3,181081,182081,0,106A,senior,13,train
3,181081,182081,0,110A,kitten,1,train
3,181081,182081,0,111A,kitten,12,train
3,181081,182081,0,113A,senior,3,train
3,181081,182081,0,116A,senior,12,train
3,181081,182081,0,117A,senior,7,train
3,181081,182081,0,013B,adult,8,validation
3,181081,182081,0,014B,kitten,10,validation
3,181081,182081,0,016A,senior,9,validation
3,181081,182081,0,018A,adult,2,validation
3,181081,182081,0,019A,adult,17,validation
3,181081,182081,0,022A,adult,9,validation
3,181081,182081,0,025A,senior,10,validation
3,181081,182081,0,025B,adult,2,validation
3,181081,182081,0,026A,adult,4,validation
3,181081,182081,0,026B,adult,1,validation
3,181081,182081,0,034A,adult,3,validation
3,181081,182081,0,044A,kitten,5,validation
3,181081,182081,0,051A,senior,12,validation
3,181081,182081,0,051B,senior,9,validation
3,181081,182081,0,070A,adult,5,validation
3,181081,182081,0,091A,senior,1,validation
3,181081,182081,0,092A,adult,1,validation
3,181081,182082,1,002B,adult,30,test
3,181081,182082,1,003A,adult,4,test
3,181081,182082,1,005A,adult,9,test
3,181081,182082,1,008A,senior,5,test
3,181081,182082,1,010A,adult,3,test
3,181081,182082,1,011A,senior,2,test
3,181081,182082,1,013B,adult,8,test
3,181081,182082,1,014B,kitten,10,test
3,181081,182082,1,015A,senior,7,test
3,181081,182082,1,020A,adult,20,test
3,181081,182082,1,026C,adult,1,test
3,181081,182082,1,034A,adult,3,test
3,181081,182082,1,037A,adult,2,test
3,181081,182082,1,041A,kitten,1,test
3,181081,182082,1,042A,kitten,11,test
3,181081,182082,1,046A,kitten,45,test
3,181081,182082,1,051B,senior,9,test
3,181081,182082,1,054A,senior,2,test
3,181081,182082,1,056A,senior,3,test
3,181081,182082,1,063A,adult,11,test
3,181081,182082,1,069A,adult,2,test
3,181081,182082,1,070A,adult,5,test
3,181081,182082,1,088A,adult,1,test
3,181081,182082,1,092A,adult,1,test
3,181081,182082,1,096A,adult,1,test
3,181081,182082,1,099A,adult,6,test
3,181081,182082,1,113A,senior,3,test
3,181081,182082,1,117A,senior,7,test
3,181081,182082,1,000A,adult,39,train
3,181081,182082,1,001A,senior,9,train
3,181081,182082,1,004A,adult,1,train
3,181081,182082,1,009A,adult,4,train
3,181081,182082,1,014A,adult,3,train
3,181081,182082,1,016A,senior,9,train
3,181081,182082,1,018A,adult,2,train
3,181081,182082,1,019A,adult,17,train
3,181081,182082,1,019B,adult,1,train
3,181081,182082,1,021A,adult,5,train
3,181081,182082,1,022A,adult,9,train
3,181081,182082,1,023A,adult,6,train
3,181081,182082,1,023B,adult,4,train
3,181081,182082,1,024A,senior,1,train
3,181081,182082,1,025A,senior,10,train
3,181081,182082,1,025B,adult,2,train
3,181081,182082,1,025C,senior,4,train
3,181081,182082,1,026A,adult,4,train
3,181081,182082,1,026B,adult,1,train
3,181081,182082,1,028A,senior,11,train
3,181081,182082,1,029A,adult,15,train
3,181081,182082,1,032A,adult,2,train
3,181081,182082,1,033A,adult,9,train
3,181081,182082,1,036A,adult,7,train
3,181081,182082,1,038A,adult,2,train
3,181081,182082,1,039A,senior,6,train
3,181081,182082,1,040A,kitten,10,train
3,181081,182082,1,043A,kitten,1,train
3,181081,182082,1,045A,kitten,4,train
3,181081,182082,1,048A,kitten,1,train
3,181081,182082,1,050A,kitten,5,train
3,181081,182082,1,051A,senior,12,train
3,181081,182082,1,052A,adult,2,train
3,181081,182082,1,053A,senior,3,train
3,181081,182082,1,055A,senior,12,train
3,181081,182082,1,057A,senior,17,train
3,181081,182082,1,058A,senior,3,train
3,181081,182082,1,060A,senior,3,train
3,181081,182082,1,061A,senior,2,train
3,181081,182082,1,062A,adult,3,train
3,181081,182082,1,064A,adult,1,train
3,181081,182082,1,065A,adult,9,train
3,181081,182082,1,067A,adult,11,train
3,181081,182082,1,068A,adult,8,train
3,181081,182082,1,071A,adult,9,train
3,181081,182082,1,072A,adult,9,train
3,181081,182082,1,073A,adult,1,train
3,181081,182082,1,074A,adult,16,train
3,181081,182082,1,076A,adult,1,train
3,181081,182082,1,087A,adult,2,train
3,181081,182082,1,091A,senior,1,train
3,181081,182082,1,093A,senior,2,train
3,181081,182082,1,094A,senior,5,train
3,181081,182082,1,095A,adult,7,train
3,181081,182082,1,097A,senior,15,train
3,181081,182082,1,097B,adult,14,train
3,181081,182082,1,100A,adult,1,train
3,181081,182082,1,102A,adult,2,train
3,181081,182082,1,103A,senior,33,train
3,181081,182082,1,105A,adult,3,train
3,181081,182082,1,106A,senior,13,train
3,181081,182082,1,108A,senior,5,train
3,181081,182082,1,109A,kitten,5,train
3,181081,182082,1,110A,kitten,1,train
3,181081,182082,1,111A,kitten,12,train
3,181081,182082,1,115A,kitten,1,train
3,181081,182082,1,000B,adult,19,validation
3,181081,182082,1,002A,adult,13,validation
3,181081,182082,1,006A,adult,3,validation
3,181081,182082,1,007A,adult,6,validation
3,181081,182082,1,012A,adult,3,validation
3,181081,182082,1,027A,adult,7,validation
3,181081,182082,1,031A,adult,7,validation
3,181081,182082,1,035A,adult,2,validation
3,181081,182082,1,044A,kitten,5,validation
3,181081,182082,1,047A,kitten,22,validation
3,181081,182082,1,059A,senior,10,validation
3,181081,182082,1,066A,adult,1,validation
3,181081,182082,1,075A,adult,5,validation
3,181081,182082,1,090A,senior,1,validation
3,181081,182082,1,101A,senior,12,validation
3,181081,182082,1,104A,senior,4,validation
3,181081,182082,1,116A,senior,12,validation
3,181081,182083,2,000A,adult,39,test
3,181081,182083,2,004A,adult,1,test
3,181081,182083,2,016A,senior,9,test
3,181081,182083,2,018A,adult,2,test
3,181081,182083,2,021A,adult,5,test
3,181081,182083,2,022A,adult,9,test
3,181081,182083,2,025A,senior,10,test
3,181081,182083,2,025C,senior,4,test
3,181081,182083,2,026A,adult,4,test
3,181081,182083,2,026B,adult,1,test
3,181081,182083,2,031A,adult,7,test
3,181081,182083,2,032A,adult,2,test
3,181081,182083,2,033A,adult,9,test
3,181081,182083,2,035A,adult,2,test
3,181081,182083,2,036A,adult,7,test
3,181081,182083,2,040A,kitten,10,test
3,181081,182083,2,043A,kitten,1,test
3,181081,182083,2,047A,kitten,22,test
3,181081,182083,2,057A,senior,17,test
3,181081,182083,2,058A,senior,3,test
3,181081,182083,2,060A,senior,3,test
3,181081,182083,2,071A,adult,9,test
3,181081,182083,2,075A,adult,5,test
3,181081,182083,2,093A,senior,2,test
3,181081,182083,2,105A,adult,3,test
3,181081,182083,2,106A,senior,13,test
3,181081,182083,2,111A,kitten,12,test
3,181081,182083,2,116A,senior,12,test
3,181081,182083,2,000B,adult,19,train
3,181081,182083,2,001A,senior,9,train
3,181081,182083,2,002A,adult,13,train
3,181081,182083,2,002B,adult,30,train
3,181081,182083,2,003A,adult,4,train
3,181081,182083,2,005A,adult,9,train
3,181081,182083,2,006A,adult,3,train
3,181081,182083,2,007A,adult,6,train
3,181081,182083,2,008A,senior,5,train
3,181081,182083,2,010A,adult,3,train
3,181081,182083,2,011A,senior,2,train
3,181081,182083,2,013B,adult,8,train
3,181081,182083,2,014A,adult,3,train
3,181081,182083,2,014B,kitten,10,train
3,181081,182083,2,015A,senior,7,train
3,181081,182083,2,019B,adult,1,train
3,181081,182083,2,020A,adult,20,train
3,181081,182083,2,023A,adult,6,train
3,181081,182083,2,023B,adult,4,train
3,181081,182083,2,025B,adult,2,train
3,181081,182083,2,026C,adult,1,train
3,181081,182083,2,028A,senior,11,train
3,181081,182083,2,029A,adult,15,train
3,181081,182083,2,034A,adult,3,train
3,181081,182083,2,038A,adult,2,train
3,181081,182083,2,039A,senior,6,train
3,181081,182083,2,041A,kitten,1,train
3,181081,182083,2,042A,kitten,11,train
3,181081,182083,2,044A,kitten,5,train
3,181081,182083,2,046A,kitten,45,train
3,181081,182083,2,048A,kitten,1,train
3,181081,182083,2,051A,senior,12,train
3,181081,182083,2,053A,senior,3,train
3,181081,182083,2,054A,senior,2,train
3,181081,182083,2,055A,senior,12,train
3,181081,182083,2,056A,senior,3,train
3,181081,182083,2,062A,adult,3,train
3,181081,182083,2,063A,adult,11,train
3,181081,182083,2,064A,adult,1,train
3,181081,182083,2,065A,adult,9,train
3,181081,182083,2,066A,adult,1,train
3,181081,182083,2,067A,adult,11,train
3,181081,182083,2,068A,adult,8,train
3,181081,182083,2,069A,adult,2,train
3,181081,182083,2,070A,adult,5,train
3,181081,182083,2,072A,adult,9,train
3,181081,182083,2,073A,adult,1,train
3,181081,182083,2,074A,adult,16,train
3,181081,182083,2,088A,adult,1,train
3,181081,182083,2,090A,senior,1,train
3,181081,182083,2,091A,senior,1,train
3,181081,182083,2,094A,senior,5,train
3,181081,182083,2,095A,adult,7,train
3,181081,182083,2,096A,adult,1,train
3,181081,182083,2,097A,senior,15,train
3,181081,182083,2,097B,adult,14,train
3,181081,182083,2,099A,adult,6,train
3,181081,182083,2,100A,adult,1,train
3,181081,182083,2,101A,senior,12,train
3,181081,182083,2,103A,senior,33,train
3,181081,182083,2,108A,senior,5,train
3,181081,182083,2,109A,kitten,5,train
3,181081,182083,2,110A,kitten,1,train
3,181081,182083,2,113A,senior,3,train
3,181081,182083,2,115A,kitten,1,train
3,181081,182083,2,117A,senior,7,train
3,181081,182083,2,009A,adult,4,validation
3,181081,182083,2,012A,adult,3,validation
3,181081,182083,2,019A,adult,17,validation
3,181081,182083,2,024A,senior,1,validation
3,181081,182083,2,027A,adult,7,validation
3,181081,182083,2,037A,adult,2,validation
3,181081,182083,2,045A,kitten,4,validation
3,181081,182083,2,050A,kitten,5,validation
3,181081,182083,2,051B,senior,9,validation
3,181081,182083,2,052A,adult,2,validation
3,181081,182083,2,059A,senior,10,validation
3,181081,182083,2,061A,senior,2,validation
3,181081,182083,2,076A,adult,1,validation
3,181081,182083,2,087A,adult,2,validation
3,181081,182083,2,092A,adult,1,validation
3,181081,182083,2,102A,adult,2,validation
3,181081,182083,2,104A,senior,4,validation
3,181081,182084,3,001A,senior,9,test
3,181081,182084,3,002A,adult,13,test
3,181081,182084,3,006A,adult,3,test
3,181081,182084,3,012A,adult,3,test
3,181081,182084,3,019A,adult,17,test
3,181081,182084,3,023A,adult,6,test
3,181081,182084,3,024A,senior,1,test
3,181081,182084,3,025B,adult,2,test
3,181081,182084,3,029A,adult,15,test
3,181081,182084,3,038A,adult,2,test
3,181081,182084,3,044A,kitten,5,test
3,181081,182084,3,045A,kitten,4,test
3,181081,182084,3,051A,senior,12,test
3,181081,182084,3,053A,senior,3,test
3,181081,182084,3,059A,senior,10,test
3,181081,182084,3,061A,senior,2,test
3,181081,182084,3,064A,adult,1,test
3,181081,182084,3,065A,adult,9,test
3,181081,182084,3,067A,adult,11,test
3,181081,182084,3,074A,adult,16,test
3,181081,182084,3,087A,adult,2,test
3,181081,182084,3,090A,senior,1,test
3,181081,182084,3,091A,senior,1,test
3,181081,182084,3,095A,adult,7,test
3,181081,182084,3,100A,adult,1,test
3,181081,182084,3,104A,senior,4,test
3,181081,182084,3,110A,kitten,1,test
3,181081,182084,3,000B,adult,19,train
3,181081,182084,3,002B,adult,30,train
3,181081,182084,3,003A,adult,4,train
3,181081,182084,3,005A,adult,9,train
3,181081,182084,3,007A,adult,6,train
3,181081,182084,3,008A,senior,5,train
3,181081,182084,3,009A,adult,4,train
3,181081,182084,3,010A,adult,3,train
3,181081,182084,3,011A,senior,2,train
3,181081,182084,3,014B,kitten,10,train
3,181081,182084,3,015A,senior,7,train
3,181081,182084,3,016A,senior,9,train
3,181081,182084,3,019B,adult,1,train
3,181081,182084,3,020A,adult,20,train
3,181081,182084,3,021A,adult,5,train
3,181081,182084,3,023B,adult,4,train
3,181081,182084,3,025A,senior,10,train
3,181081,182084,3,025C,senior,4,train
3,181081,182084,3,026A,adult,4,train
3,181081,182084,3,026C,adult,1,train
3,181081,182084,3,027A,adult,7,train
3,181081,182084,3,028A,senior,11,train
3,181081,182084,3,031A,adult,7,train
3,181081,182084,3,032A,adult,2,train
3,181081,182084,3,033A,adult,9,train
3,181081,182084,3,034A,adult,3,train
3,181081,182084,3,035A,adult,2,train
3,181081,182084,3,036A,adult,7,train
3,181081,182084,3,037A,adult,2,train
3,181081,182084,3,039A,senior,6,train
3,181081,182084,3,040A,kitten,10,train
3,181081,182084,3,041A,kitten,1,train
3,181081,182084,3,042A,kitten,11,train
3,181081,182084,3,043A,kitten,1,train
3,181081,182084,3,047A,kitten,22,train
3,181081,182084,3,048A,kitten,1,train
3,181081,182084,3,050A,kitten,5,train
3,181081,182084,3,052A,adult,2,train
3,181081,182084,3,055A,senior,12,train
3,181081,182084,3,056A,senior,3,train
3,181081,182084,3,057A,senior,17,train
3,181081,182084,3,060A,senior,3,train
3,181081,182084,3,062A,adult,3,train
3,181081,182084,3,063A,adult,11,train
3,181081,182084,3,066A,adult,1,train
3,181081,182084,3,068A,adult,8,train
3,181081,182084,3,069A,adult,2,train
3,181081,182084,3,072A,adult,9,train
3,181081,182084,3,073A,adult,1,train
3,181081,182084,3,075A,adult,5,train
3,181081,182084,3,076A,adult,1,train
3,181081,182084,3,088A,adult,1,train
3,181081,182084,3,092A,adult,1,train
3,181081,182084,3,093A,senior,2,train
3,181081,182084,3,094A,senior,5,train
3,181081,182084,3,097A,senior,15,train
3,181081,182084,3,097B,adult,14,train
3,181081,182084,3,099A,adult,6,train
3,181081,182084,3,101A,senior,12,train
3,181081,182084,3,102A,adult,2,train
3,181081,182084,3,103A,senior,33,train
3,181081,182084,3,105A,adult,3,train
3,181081,182084,3,106A,senior,13,train
3,181081,182084,3,109A,kitten,5,train
3,181081,182084,3,113A,senior,3,train
3,181081,182084,3,115A,kitten,1,train
3,181081,182084,3,117A,senior,7,train
3,181081,182084,3,000A,adult,39,validation
3,181081,182084,3,004A,adult,1,validation
3,181081,182084,3,013B,adult,8,validation
3,181081,182084,3,014A,adult,3,validation
3,181081,182084,3,018A,adult,2,validation
3,181081,182084,3,022A,adult,9,validation
3,181081,182084,3,026B,adult,1,validation
3,181081,182084,3,046A,kitten,45,validation
3,181081,182084,3,051B,senior,9,validation
3,181081,182084,3,054A,senior,2,validation
3,181081,182084,3,058A,senior,3,validation
3,181081,182084,3,070A,adult,5,validation
3,181081,182084,3,071A,adult,9,validation
3,181081,182084,3,096A,adult,1,validation
3,181081,182084,3,108A,senior,5,validation
3,181081,182084,3,111A,kitten,12,validation
3,181081,182084,3,116A,senior,12,validation
4,206639,207639,0,001A,senior,9,test
4,206639,207639,0,005A,adult,9,test
4,206639,207639,0,007A,adult,6,test
4,206639,207639,0,014B,kitten,10,test
4,206639,207639,0,015A,senior,7,test
4,206639,207639,0,021A,adult,5,test
4,206639,207639,0,022A,adult,9,test
4,206639,207639,0,025A,senior,10,test
4,206639,207639,0,029A,adult,15,test
4,206639,207639,0,033A,adult,9,test
4,206639,207639,0,035A,adult,2,test
4,206639,207639,0,036A,adult,7,test
4,206639,207639,0,038A,adult,2,test
4,206639,207639,0,050A,kitten,5,test
4,206639,207639,0,055A,senior,12,test
4,206639,207639,0,059A,senior,10,test
4,206639,207639,0,061A,senior,2,test
4,206639,207639,0,068A,adult,8,test
4,206639,207639,0,069A,adult,2,test
4,206639,207639,0,071A,adult,9,test
4,206639,207639,0,073A,adult,1,test
4,206639,207639,0,074A,adult,16,test
4,206639,207639,0,094A,senior,5,test
4,206639,207639,0,102A,adult,2,test
4,206639,207639,0,105A,adult,3,test
4,206639,207639,0,109A,kitten,5,test
4,206639,207639,0,111A,kitten,12,test
4,206639,207639,0,113A,senior,3,test
4,206639,207639,0,000A,adult,39,train
4,206639,207639,0,000B,adult,19,train
4,206639,207639,0,002A,adult,13,train
4,206639,207639,0,002B,adult,30,train
4,206639,207639,0,003A,adult,4,train
4,206639,207639,0,004A,adult,1,train
4,206639,207639,0,006A,adult,3,train
4,206639,207639,0,009A,adult,4,train
4,206639,207639,0,010A,adult,3,train
4,206639,207639,0,013B,adult,8,train
4,206639,207639,0,014A,adult,3,train
4,206639,207639,0,016A,senior,9,train
4,206639,207639,0,018A,adult,2,train
4,206639,207639,0,019B,adult,1,train
4,206639,207639,0,020A,adult,20,train
4,206639,207639,0,024A,senior,1,train
4,206639,207639,0,025B,adult,2,train
4,206639,207639,0,025C,senior,4,train
4,206639,207639,0,026A,adult,4,train
4,206639,207639,0,026B,adult,1,train
4,206639,207639,0,026C,adult,1,train
4,206639,207639,0,027A,adult,7,train
4,206639,207639,0,028A,senior,11,train
4,206639,207639,0,031A,adult,7,train
4,206639,207639,0,032A,adult,2,train
4,206639,207639,0,037A,adult,2,train
4,206639,207639,0,039A,senior,6,train
4,206639,207639,0,040A,kitten,10,train
4,206639,207639,0,041A,kitten,1,train
4,206639,207639,0,042A,kitten,11,train
4,206639,207639,0,043A,kitten,1,train
4,206639,207639,0,044A,kitten,5,train
4,206639,207639,0,045A,kitten,4,train
4,206639,207639,0,046A,kitten,45,train
4,206639,207639,0,047A,kitten,22,train
4,206639,207639,0,051A,senior,12,train
4,206639,207639,0,052A,adult,2,train
4,206639,207639,0,054A,senior,2,train
4,206639,207639,0,056A,senior,3,train
4,206639,207639,0,057A,senior,17,train
4,206639,207639,0,058A,senior,3,train
4,206639,207639,0,060A,senior,3,train
4,206639,207639,0,062A,adult,3,train
4,206639,207639,0,064A,adult,1,train
4,206639,207639,0,067A,adult,11,train
4,206639,207639,0,070A,adult,5,train
4,206639,207639,0,075A,adult,5,train
4,206639,207639,0,076A,adult,1,train
4,206639,207639,0,087A,adult,2,train
4,206639,207639,0,088A,adult,1,train
4,206639,207639,0,090A,senior,1,train
4,206639,207639,0,091A,senior,1,train
4,206639,207639,0,093A,senior,2,train
4,206639,207639,0,095A,adult,7,train
4,206639,207639,0,096A,adult,1,train
4,206639,207639,0,097A,senior,15,train
4,206639,207639,0,097B,adult,14,train
4,206639,207639,0,099A,adult,6,train
4,206639,207639,0,100A,adult,1,train
4,206639,207639,0,101A,senior,12,train
4,206639,207639,0,104A,senior,4,train
4,206639,207639,0,106A,senior,13,train
4,206639,207639,0,108A,senior,5,train
4,206639,207639,0,115A,kitten,1,train
4,206639,207639,0,116A,senior,12,train
4,206639,207639,0,117A,senior,7,train
4,206639,207639,0,008A,senior,5,validation
4,206639,207639,0,011A,senior,2,validation
4,206639,207639,0,012A,adult,3,validation
4,206639,207639,0,019A,adult,17,validation
4,206639,207639,0,023A,adult,6,validation
4,206639,207639,0,023B,adult,4,validation
4,206639,207639,0,034A,adult,3,validation
4,206639,207639,0,048A,kitten,1,validation
4,206639,207639,0,051B,senior,9,validation
4,206639,207639,0,053A,senior,3,validation
4,206639,207639,0,063A,adult,11,validation
4,206639,207639,0,065A,adult,9,validation
4,206639,207639,0,066A,adult,1,validation
4,206639,207639,0,072A,adult,9,validation
4,206639,207639,0,092A,adult,1,validation
4,206639,207639,0,103A,senior,33,validation
4,206639,207639,0,110A,kitten,1,validation
4,206639,207640,1,002A,adult,13,test
4,206639,207640,1,004A,adult,1,test
4,206639,207640,1,008A,senior,5,test
4,206639,207640,1,010A,adult,3,test
4,206639,207640,1,011A,senior,2,test
4,206639,207640,1,013B,adult,8,test
4,206639,207640,1,024A,senior,1,test
4,206639,207640,1,025B,adult,2,test
4,206639,207640,1,026A,adult,4,test
4,206639,207640,1,026B,adult,1,test
4,206639,207640,1,034A,adult,3,test
4,206639,207640,1,037A,adult,2,test
4,206639,207640,1,039A,senior,6,test
4,206639,207640,1,043A,kitten,1,test
4,206639,207640,1,044A,kitten,5,test
4,206639,207640,1,047A,kitten,22,test
4,206639,207640,1,051B,senior,9,test
4,206639,207640,1,056A,senior,3,test
4,206639,207640,1,062A,adult,3,test
4,206639,207640,1,066A,adult,1,test
4,206639,207640,1,072A,adult,9,test
4,206639,207640,1,075A,adult,5,test
4,206639,207640,1,088A,adult,1,test
4,206639,207640,1,097B,adult,14,test
4,206639,207640,1,100A,adult,1,test
4,206639,207640,1,103A,senior,33,test
4,206639,207640,1,108A,senior,5,test
4,206639,207640,1,110A,kitten,1,test
4,206639,207640,1,000A,adult,39,train
4,206639,207640,1,000B,adult,19,train
4,206639,207640,1,002B,adult,30,train
4,206639,207640,1,003A,adult,4,train
4,206639,207640,1,005A,adult,9,train
4,206639,207640,1,006A,adult,3,train
4,206639,207640,1,007A,adult,6,train
4,206639,207640,1,009A,adult,4,train
4,206639,207640,1,012A,adult,3,train
4,206639,207640,1,014A,adult,3,train
4,206639,207640,1,014B,kitten,10,train
4,206639,207640,1,015A,senior,7,train
4,206639,207640,1,016A,senior,9,train
4,206639,207640,1,019A,adult,17,train
4,206639,207640,1,020A,adult,20,train
4,206639,207640,1,021A,adult,5,train
4,206639,207640,1,022A,adult,9,train
4,206639,207640,1,023A,adult,6,train
4,206639,207640,1,023B,adult,4,train
4,206639,207640,1,025A,senior,10,train
4,206639,207640,1,025C,senior,4,train
4,206639,207640,1,026C,adult,1,train
4,206639,207640,1,027A,adult,7,train
4,206639,207640,1,031A,adult,7,train
4,206639,207640,1,032A,adult,2,train
4,206639,207640,1,033A,adult,9,train
4,206639,207640,1,035A,adult,2,train
4,206639,207640,1,036A,adult,7,train
4,206639,207640,1,040A,kitten,10,train
4,206639,207640,1,042A,kitten,11,train
4,206639,207640,1,045A,kitten,4,train
4,206639,207640,1,046A,kitten,45,train
4,206639,207640,1,048A,kitten,1,train
4,206639,207640,1,050A,kitten,5,train
4,206639,207640,1,051A,senior,12,train
4,206639,207640,1,052A,adult,2,train
4,206639,207640,1,053A,senior,3,train
4,206639,207640,1,054A,senior,2,train
4,206639,207640,1,055A,senior,12,train
4,206639,207640,1,057A,senior,17,train
4,206639,207640,1,060A,senior,3,train
4,206639,207640,1,061A,senior,2,train
4,206639,207640,1,063A,adult,11,train
4,206639,207640,1,064A,adult,1,train
4,206639,207640,1,065A,adult,9,train
4,206639,207640,1,067A,adult,11,train
4,206639,207640,1,068A,adult,8,train
4,206639,207640,1,069A,adult,2,train
4,206639,207640,1,071A,adult,9,train
4,206639,207640,1,076A,adult,1,train
4,206639,207640,1,087A,adult,2,train
4,206639,207640,1,090A,senior,1,train
4,206639,207640,1,091A,senior,1,train
4,206639,207640,1,092A,adult,1,train
4,206639,207640,1,093A,senior,2,train
4,206639,207640,1,094A,senior,5,train
4,206639,207640,1,097A,senior,15,train
4,206639,207640,1,099A,adult,6,train
4,206639,207640,1,101A,senior,12,train
4,206639,207640,1,105A,adult,3,train
4,206639,207640,1,106A,senior,13,train
4,206639,207640,1,109A,kitten,5,train
4,206639,207640,1,111A,kitten,12,train
4,206639,207640,1,113A,senior,3,train
4,206639,207640,1,116A,senior,12,train
4,206639,207640,1,117A,senior,7,train
4,206639,207640,1,001A,senior,9,validation
4,206639,207640,1,018A,adult,2,validation
4,206639,207640,1,019B,adult,1,validation
4,206639,207640,1,028A,senior,11,validation
4,206639,207640,1,029A,adult,15,validation
4,206639,207640,1,038A,adult,2,validation
4,206639,207640,1,041A,kitten,1,validation
4,206639,207640,1,058A,senior,3,validation
4,206639,207640,1,059A,senior,10,validation
4,206639,207640,1,070A,adult,5,validation
4,206639,207640,1,073A,adult,1,validation
4,206639,207640,1,074A,adult,16,validation
4,206639,207640,1,095A,adult,7,validation
4,206639,207640,1,096A,adult,1,validation
4,206639,207640,1,102A,adult,2,validation
4,206639,207640,1,104A,senior,4,validation
4,206639,207640,1,115A,kitten,1,validation
4,206639,207641,2,000B,adult,19,test
4,206639,207641,2,003A,adult,4,test
4,206639,207641,2,006A,adult,3,test
4,206639,207641,2,016A,senior,9,test
4,206639,207641,2,018A,adult,2,test
4,206639,207641,2,019A,adult,17,test
4,206639,207641,2,023A,adult,6,test
4,206639,207641,2,027A,adult,7,test
4,206639,207641,2,028A,senior,11,test
4,206639,207641,2,031A,adult,7,test
4,206639,207641,2,040A,kitten,10,test
4,206639,207641,2,041A,kitten,1,test
4,206639,207641,2,042A,kitten,11,test
4,206639,207641,2,045A,kitten,4,test
4,206639,207641,2,051A,senior,12,test
4,206639,207641,2,052A,adult,2,test
4,206639,207641,2,057A,senior,17,test
4,206639,207641,2,063A,adult,11,test
4,206639,207641,2,064A,adult,1,test
4,206639,207641,2,067A,adult,11,test
4,206639,207641,2,070A,adult,5,test
4,206639,207641,2,076A,adult,1,test
4,206639,207641,2,090A,senior,1,test
4,206639,207641,2,091A,senior,1,test
4,206639,207641,2,097A,senior,15,test
4,206639,207641,2,099A,adult,6,test
4,206639,207641,2,104A,senior,4,test
4,206639,207641,2,106A,senior,13,test
4,206639,207641,2,000A,adult,39,train
4,206639,207641,2,001A,senior,9,train
4,206639,207641,2,002A,adult,13,train
4,206639,207641,2,002B,adult,30,train
4,206639,207641,2,004A,adult,1,train
4,206639,207641,2,005A,adult,9,train
4,206639,207641,2,007A,adult,6,train
4,206639,207641,2,008A,senior,5,train
4,206639,207641,2,009A,adult,4,train
4,206639,207641,2,010A,adult,3,train
4,206639,207641,2,011A,senior,2,train
4,206639,207641,2,012A,adult,3,train
4,206639,207641,2,013B,adult,8,train
4,206639,207641,2,014A,adult,3,train
4,206639,207641,2,014B,kitten,10,train
4,206639,207641,2,019B,adult,1,train
4,206639,207641,2,021A,adult,5,train
4,206639,207641,2,024A,senior,1,train
4,206639,207641,2,025A,senior,10,train
4,206639,207641,2,026A,adult,4,train
4,206639,207641,2,026B,adult,1,train
4,206639,207641,2,026C,adult,1,train
4,206639,207641,2,029A,adult,15,train
4,206639,207641,2,032A,adult,2,train
4,206639,207641,2,033A,adult,9,train
4,206639,207641,2,034A,adult,3,train
4,206639,207641,2,035A,adult,2,train
4,206639,207641,2,036A,adult,7,train
4,206639,207641,2,037A,adult,2,train
4,206639,207641,2,038A,adult,2,train
4,206639,207641,2,039A,senior,6,train
4,206639,207641,2,044A,kitten,5,train
4,206639,207641,2,046A,kitten,45,train
4,206639,207641,2,047A,kitten,22,train
4,206639,207641,2,050A,kitten,5,train
4,206639,207641,2,051B,senior,9,train
