source_path,local_relpath,filename,source_git_blob_sha1,sha256,size_bytes,sample_rate_hz,channels,bits_per_sample,duration_seconds,age_label,age_years_filename,age_group_filename,source_cat_token,published_cat_id,gender_published,target_years_published,duplicate_of,analysis_include,analysis_cat_id,qc_flags
dataset/raw_audio/AudioCropped/1Y-063A-X-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-06.wav,1Y-063A-X-06.wav,3bf6d5a0bd9cd74f37faee9679dd1f771b6cc1d1,939d7d19aeb25376f92cbba8dd4cc9826154d6f4b0ef0ad1b2a296941764de73,72990,44100,1,16,0.825941,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-063A-X-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-07.wav,1Y-063A-X-07.wav,8f3b20c4996bfb33d7183bbbb185e8fc8564d1bd,e5fdfb3ee181db01784fc1338b7a08a167a513a8471630b58ff30f1f196073b9,47044,44100,1,16,0.531769,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-063A-X-08.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-08.wav,1Y-063A-X-08.wav,86af2a8a6d92a336931ec78a7211c3f50eaa6890,8f5567d9f1ee2bc07ae9983e210eaf2b193256c9a1a4af3c8e547eb7e0b4816a,36066,44100,1,16,0.407302,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-063A-X-09.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-09.wav,1Y-063A-X-09.wav,5f52edf16c2bd0eced703d88d63c55f793381846,d2b346061fa62e1ce3d0e22365696c73b263c7828a3b57c9496df8f014332521,51036,44100,1,16,0.577029,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-063A-X-10.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-10.wav,1Y-063A-X-10.wav,51c9b2f8faf93ac4342e8dfd1cfc92c836b34fd4,67a3bc514bdbf2a4875a8509b0a3e3403444b521094ec878839402e38d988fa9,44052,44100,1,16,0.497823,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-063A-X-11.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-063A-X-11.wav,1Y-063A-X-11.wav,56264ae459a97dc3245c4b88f400a84a07e49b4a,bdd33188b92b57bab00cb7aab86abbf510423002ead98be129f2f678721422fb,55030,44100,1,16,0.622290,1Y,1.000000,adult,063A,063A,X,1,,true,063A,
dataset/raw_audio/AudioCropped/1Y-064A-X.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-064A-X.wav,1Y-064A-X.wav,42f2020a5de747d3ae34727136e7546ea8f932db,f5d05b8231fcc4e41153bbd0978d0c9398481d8e72a24fbeff4e366a089ce7b4,144608,44100,1,16,1.639048,1Y,1.000000,adult,064A,064A,X,1,,true,064A,
dataset/raw_audio/AudioCropped/1Y-065A-F-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-01.wav,1Y-065A-F-01.wav,b9655e8afc28c02dc1814e02f044819827b78cbe,3334922389fc8f149b7fe4dbabd65d4028a849236ef2f731d378174a61276631,75206,48000,1,16,0.781792,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-02.wav,1Y-065A-F-02.wav,9468bd77fe238dec14fca6f9de60e099013f5eab,e4cc16cd9ed32b8f1803cfc5263d9dcef25245f56b861d1d0798563a8f8c3cfa,63358,48000,1,16,0.658625,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-03.wav,1Y-065A-F-03.wav,e66ffb2df596825a7fb06ce90254514beead583b,09239a110dd85d17e450b217ed2b26a89199a0c9a939b327d9f0c2022f0a809d,54106,48000,1,16,0.562250,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-04.wav,1Y-065A-F-04.wav,ae438fafebf28afec505fe59b887dc04bd68dac7,5c75718fa21933ade4f80239137d2c826c914aeb2eb0ef0c70105423583eb955,47934,48000,1,16,0.497958,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-05.wav,1Y-065A-F-05.wav,30ed1121cde28e42a9486ea4928241928a15c635,e2aaa578bc07ae0f51985abd5d4830c63d0bf47b74d71bec7ecad23332a87294,39712,48000,1,16,0.412313,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-06.wav,1Y-065A-F-06.wav,2501b6dd8e0353297b829b1514693ced601c7ba0,80ad11da4d85786394bf98f0aec98fb1236b0ed262a46d3bf37a8d0cd2d7e9ae,49476,48000,1,16,0.514021,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-07.wav,1Y-065A-F-07.wav,d2f6ed5752b8f10512512f0dc9665fc602c2620a,71b149532d0b799c63ad39d80cf236b9f826e99bca6d02b542428520bbdf16d4,61816,48000,1,16,0.642563,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-08.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-08.wav,1Y-065A-F-08.wav,9a04b12fac73a39930dfdf314f04ae61ec04f132,48cd6ad45cba2b68409102202bd5d22b8e916c19eaba8c0292a31f059638180b,68498,48000,1,16,0.712167,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-065A-F-09.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-065A-F-09.wav,1Y-065A-F-09.wav,a98fe9800be8c66e6a67ebcbc799cae69bc1e65c,607c214c360345c473ee47bc4377f1a1dc84df8d64209d52f1f8ae902903abf2,68496,48000,1,16,0.712146,1Y,1.000000,adult,065A,065A,F,1,,true,065A,
dataset/raw_audio/AudioCropped/1Y-066A-M.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-066A-M.wav,1Y-066A-M.wav,2d5d8042ae2a512b5694fafbf97394d81bda89a3,ac08f268878742e55afb52dd7432595eb452cf327864e88d0347f81bc6feabe9,88462,44100,1,16,1.000000,1Y,1.000000,adult,066A,066A,M,1,,true,066A,
dataset/raw_audio/AudioCropped/1Y-067A-M-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-01.wav,1Y-067A-M-01.wav,ff4572b9da77bf48b5522a90b7721db9b9626e3c,f5f3d7c3a9a6ad2d481a73ece48ddefbd2796b3174f28a731d13cf191c561985,75882,48000,1,16,0.786792,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-02.wav,1Y-067A-M-02.wav,05a54bff886ae45f2ed0ebdbc3cbf0aa462ad9c8,af6ad5d6f891afbd4a68213be27c13eea9ffd42689e978ff2068c696f535af9a,144594,48000,1,16,1.502542,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-03.wav,1Y-067A-M-03.wav,3d9b54cfa73b575de4d84f23e70bbbfe824384f0,82fd35ebe86acd2b5bffd2d739b4893ccd6197a7736b77b32075953d3ada40d8,99518,48000,1,16,1.033000,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-04.wav,1Y-067A-M-04.wav,0d6e661b35f278a107a077047e81e4f5d28f4ece,3534869a7c27210d3e510cbb2061535d30be1b9292c3af4002d65fe24e1becfc,88310,48000,1,16,0.916250,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-05.wav,1Y-067A-M-05.wav,aca3249af0462bb628242b25a65d5f5741c15dae,3d4910ef36e5c96a103654fba509db25676af0a6781ec6d93d2c9d6d06cdc85a,106826,48000,1,16,1.109125,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-06.wav,1Y-067A-M-06.wav,a503a6236e4ccd56f76f8805bb554aa1c0cad844,57747d818ee3bd55983b301c39d2f7e328da68966c4e3fa2de5ca170d6713565,74880,48000,1,16,0.776354,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-07.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-07.wav,1Y-067A-M-07.wav,c9189f89cc2f78171c8ef9ccaee86f5c7d2e7748,3c89a39cd540346a06eb08c16d095541e3dd806761312e8d3ded142f7d50008f,151008,48000,1,16,1.569354,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-08.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-08.wav,1Y-067A-M-08.wav,b2c72722f543d115ea6fc4cb67fe40c1bbf2a0c1,ccf17a4201a8ca3d323efb5f188b8f59d020020bdb05890d10169338baead4ee,101668,48000,1,16,1.055396,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-09.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-09.wav,1Y-067A-M-09.wav,513c26ddbe025666e14e4da72e9942d606d30e53,6b1b490528680896c928d185ef346d5a4d54c2c51ab402f13a6de446c325f8ff,89432,48000,1,16,0.927937,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-10.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-10.wav,1Y-067A-M-10.wav,26ea11fc362f2806e51f8b77e2a818e299a93f5f,fbfb9670e9c7297ec4b8ee116d0ab01ad2c6b7744e66096cedd191f1bc20e372,96230,48000,1,16,0.998708,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-067A-M-11.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-067A-M-11.wav,1Y-067A-M-11.wav,c02984db05509b98f927734f28b420fba5f63620,158f12dbacf86d026c0556eb70e8ec059fd369c62d6d63f7ef4c212eef1c843b,112350,48000,1,16,1.166625,1Y,1.000000,adult,067A,067A,M,1,,true,067A,
dataset/raw_audio/AudioCropped/1Y-075A-M-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-075A-M-01.wav,1Y-075A-M-01.wav,e9c4e8c1b1bf77d5fde9510e59fa457b6dc2a95c,371981983320c6301fe90e8332db48a35370eaa822620e2992ead8002649cb1d,65798,44100,1,16,0.743492,1Y,1.000000,adult,075A,075A,M,1,,true,075A,
dataset/raw_audio/AudioCropped/1Y-075A-M-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-075A-M-02.wav,1Y-075A-M-02.wav,96770d84643726674a8fecf52f0e2ef5f89af575,4881c4e267b4ae4796b5b283d97c94f4d29c4bf82f5fbd7a951eb652b67c6fcb,62494,44100,1,16,0.706032,1Y,1.000000,adult,075A,075A,M,1,,true,075A,
dataset/raw_audio/AudioCropped/1Y-075A-M-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-075A-M-03.wav,1Y-075A-M-03.wav,0631d91dc46ae295a6aca579a4f0bd810ac34233,f62b4ac249cb5ddc9c3f2669f47028424dcff76082e87558c7a581099533e631,59338,44100,1,16,0.670249,1Y,1.000000,adult,075A,075A,M,1,,true,075A,
dataset/raw_audio/AudioCropped/1Y-075A-M-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-075A-M-04.wav,1Y-075A-M-04.wav,d21b61d806a6275c5e1b964ecf4cd07c7f30da81,1f8b0e41bf80a54367acbf0be8be5b7e86b4c7000c8a7b01e39af08f130170e9,60932,44100,1,16,0.688322,1Y,1.000000,adult,075A,075A,M,1,,true,075A,
dataset/raw_audio/AudioCropped/1Y-075A-M-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/1Y-075A-M-05.wav,1Y-075A-M-05.wav,b79690272aaf9c498d9f4d1eebf4d50ea1238c4d,bb54a5326267cf849023545133303a5d32a93ecaf8c26932e9664615b9ff182f,53770,44100,1,16,0.607120,1Y,1.000000,adult,075A,075A,M,1,,true,075A,
dataset/raw_audio/AudioCropped/2.5Y-003A-M1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-003A-M1-01.wav,2.5Y-003A-M1-01.wav,7cd51cfdd98100bdbb6b74ee9e766f31a9b60e7f,4ef2ffdedc7759f571de247dab2271c5947599754babc2893a1384c280f5fe08,82500,48000,1,16,0.858917,2.5Y,2.500000,adult,003A,003A,M,2.5,,true,003A,
dataset/raw_audio/AudioCropped/2.5Y-003A-M2-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-003A-M2-01.wav,2.5Y-003A-M2-01.wav,3a455aee59a2a0a7d95bb1617fde09af8528f213,9c8ccd36842a1beb3df2779940661792cbb2c1cfe63a095820d84aab33990106,77256,48000,1,16,0.804292,2.5Y,2.500000,adult,003A,003A,M,2.5,,true,003A,
dataset/raw_audio/AudioCropped/2.5Y-003A-M2.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-003A-M2.wav,2.5Y-003A-M2.wav,8ee56005d5bb86b4fd18a5efd2289786ab6cdb6d,ebc4d6c622bec75adac89b70a6e1d0622de78c9fd3fd6f5517ac546545d74016,77248,48000,1,16,0.804208,2.5Y,2.500000,adult,003A,003A,M,2.5,,true,003A,
dataset/raw_audio/AudioCropped/2.5Y-003A-M3.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-003A-M3.wav,2.5Y-003A-M3.wav,02ee76aa280929ce6141edc7638a4c25772d2a33,1893d8f031a7d05c236d1fe99530c6dc2a065c6536fc4eb3e2f45070e43ff00d,73260,48000,1,16,0.762667,2.5Y,2.500000,adult,003A,003A,M,2.5,,true,003A,
dataset/raw_audio/AudioCropped/2.5Y-021A-M3.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-021A-M3.wav,2.5Y-021A-M3.wav,ce4c8e4a62cfa23077424781c42b7687c5903a9b,40fa9121b5958f6540ebb7a627c2e7d3d2586f21e1fcae6223f606d7bdc0971a,35516,48000,1,16,0.369500,2.5Y,2.500000,adult,021A,021A,M,2.5,,true,021A,
dataset/raw_audio/AudioCropped/2.5Y-021A-M4.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-021A-M4.wav,2.5Y-021A-M4.wav,6417c0e129bb51ec42d0603528902d30dc77a550,1cf6f19f36bb92d9aa1640dc24cad783f0cf0498085b35dda67d5e16eec2967f,61960,48000,1,16,0.644958,2.5Y,2.500000,adult,021A,021A,M,2.5,,true,021A,
dataset/raw_audio/AudioCropped/2.5Y-021A-M5.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-021A-M5.wav,2.5Y-021A-M5.wav,6093550a07f18313152c30280ca842fa5c4787bf,79c230846a02631584abc82cd15c38462e81db0e65b01b52e4cbd96660f606b5,68834,48000,1,16,0.716562,2.5Y,2.500000,adult,021A,021A,M,2.5,,true,021A,
dataset/raw_audio/AudioCropped/2.5Y-021A-M6-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-021A-M6-01.wav,2.5Y-021A-M6-01.wav,ddb05e27186af9af105a8d94bdd256c8b764b20a,2256a7a19d10aca26158787902cd7aade152d3512af126e4e0180c67020657ea,92412,48000,1,16,0.961146,2.5Y,2.500000,adult,021A,021A,M,2.5,,true,021A,
dataset/raw_audio/AudioCropped/2.5Y-021A-M6-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2.5Y-021A-M6-02.wav,2.5Y-021A-M6-02.wav,3405fc07e17127827aa18a1b4ebf868b22696283,fa057d3527e9381a3edb5cfb28833e0606b8e83a9e2da792ca5dd292377b3bf7,72368,48000,1,16,0.752354,2.5Y,2.500000,adult,021A,021A,M,2.5,,true,021A,
dataset/raw_audio/AudioCropped/2Y-000B-F1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-01.wav,2Y-000B-F1-01.wav,329c31b24d5ddf62426ed1e754458d5345772cf0,c488bd94438de782afe2ed21b5d742802d506d76df0d19b7126b472163e4ae2e,59610,48000,1,16,0.619500,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-02.wav,2Y-000B-F1-02.wav,54bb28625b8f8a6e6fe857bdf26e99875992218f,230597356e1cf49be3f75e397d200bbeb98903471df5e84749df0fff519d72a2,67684,48000,1,16,0.703604,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-03.wav,2Y-000B-F1-03.wav,9141f618a565f0c1bd6d4d67e18d4dee264da8e3,f0d42a47b0d63f012246543b405c4ea17ab4bf151c6aed426abc0f81960082b4,56568,48000,1,16,0.587812,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-01.wav,2Y-000B-F1-WO-01.wav,6dc549a4ab83674530003c8d8f469e408cf268ef,822a3a4c8b2ff1eb8d67df5d96d77747c820113cc965935dc291b22c57557b3c,51546,48000,1,16,0.535458,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-02.wav,2Y-000B-F1-WO-02.wav,cd24b6380745793b15928d68cccb936b6a7014e0,4ff344b831c828f704e387b4fc65f299d27a537e929c3b35b964b9261321e7f8,60842,48000,1,16,0.632292,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-03.wav,2Y-000B-F1-WO-03.wav,826aed762623b7c1d75a5c02692554e61a9c5a0b,1a5d48dc95cb917a0605bd6a6b5a7775486400fcf405ae0b19e1437fb4aef0e9,53846,48000,1,16,0.559417,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-04.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-04.wav,2Y-000B-F1-WO-04.wav,87584c1c0bf193b6a9620fc8c9851193204a350c,1f3f5050c515770b73ccf6c4ae8b439383cedda63cb7dbe452d9f5a492c1220a,62278,48000,1,16,0.647250,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-05.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-05.wav,2Y-000B-F1-WO-05.wav,1da30f35cf769f3ed51f6fce2f57e87bcc529297,b60c52802d79620aa1af7d99062e9188c90e161f049ca9477c889a550d610b9e,63710,48000,1,16,0.662167,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F1-WO-06.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F1-WO-06.wav,2Y-000B-F1-WO-06.wav,aee85736c4aa753a9e23f231f7f252211d092e7e,9a4a372e20ec22d9ea226eaa868dc7df70bc178f89447dbd7a54e4b161220bca,57826,48000,1,16,0.600875,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F2-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F2-01.wav,2Y-000B-F2-01.wav,2425741f4d02ea9197e67e197f96c681493ed056,decf6176819646db63c19dbdea5b953d5d09afc05da4882adfacfa768a19638a,71766,48000,1,16,0.746125,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F2-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F2-02.wav,2Y-000B-F2-02.wav,c48a820b6622057f177a156508eca5a2ae4ff022,78312387a9def3028bca1a9a2d3360775bef56ab5e3ebe8e6742a8dee12f89ad,55520,48000,1,16,0.576896,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F4-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F4-01.wav,2Y-000B-F4-01.wav,c3f0fb106cd4bfc42c664bf92c994a6ef85255f3,2307f9ed3e971edb06f3c4046a590bd57a462293c215b720f28719f410a12479,71196,48000,1,16,0.741167,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F5-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F5-01.wav,2Y-000B-F5-01.wav,8271ff98dc0bab4e0061464bcb811709bfddd3ba,acb587ca7829b591383f825c1c15c0e76dfbd286f7971d2450cb6c32de37f10b,45448,48000,1,16,0.471979,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F5-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F5-02.wav,2Y-000B-F5-02.wav,be63bec7401d15b5ecc27f2769cd6eb504d1fd48,1fd8b7a37f8cd70e0fe5badc177f816c597b15b26c7176555c3aef2560763fe5,77448,48000,1,16,0.805312,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F5-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F5-03.wav,2Y-000B-F5-03.wav,240b8de0d2985d2862ffa55b25ecdd923cb46114,000a82693a120eb2c60f30c1a3ddc53434a70e890912e3fe58160d563c0ea832,51846,48000,1,16,0.538625,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F6-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F6-01.wav,2Y-000B-F6-01.wav,360c8f8ece23612ee2183e5f17a4d3bb16c08196,3a653c57d52179356b2a741e0c255748105bdc1abcf99a3d0cb12e38922fa14c,35572,48000,1,16,0.370083,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F7-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F7-01.wav,2Y-000B-F7-01.wav,7a8e9fc52e464bb34e1245ef6b591b2d31843363,16959ff1c6f1d11aa4e1823ff7ccac00d6e41d9a8d989ec3623aa60a7cc56db4,82286,48000,1,16,0.855833,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-000B-F7-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-000B-F7-02.wav,2Y-000B-F7-02.wav,89a8cc1e4dba184569248704e10725875d867e09,885523104e9878bbb3103365e4dae64a87b677c603da1f6e05636dbff4c88f8a,76752,48000,1,16,0.798188,2Y,2.000000,adult,000B,000B,F,2,,true,000B,same_cat_multiple_target_years
dataset/raw_audio/AudioCropped/2Y-006A-M1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-006A-M1-01.wav,2Y-006A-M1-01.wav,774fb9da9ca518630d64e1d9bab8fd34e79834c2,0ff3d78663fab4a8f19740f5010490bcc9a2624b0edb0b1d6db0133ef6c9bed4,44994,48000,1,16,0.468229,2Y,2.000000,adult,006A,006A,M,2,,true,006A,
dataset/raw_audio/AudioCropped/2Y-006A-M2-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-006A-M2-01.wav,2Y-006A-M2-01.wav,245ec08453c98f3c6451efa86c66586177a1016a,ec0ddc06b1e0d7fd0794e5059ea88f0595b92389ab2c4848b054037582e3b707,23128,44100,1,16,0.260748,2Y,2.000000,adult,006A,006A,M,2,,true,006A,
dataset/raw_audio/AudioCropped/2Y-006A-M2-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-006A-M2-02.wav,2Y-006A-M2-02.wav,217b5c7ee27a051435793d933d32dce1f56f53f0,c5bae6445de09c3264965613b1b677acbb79ad597e95a2c9c3cf618beb80b9f6,23008,44100,1,16,0.259388,2Y,2.000000,adult,006A,006A,M,2,,true,006A,
dataset/raw_audio/AudioCropped/2Y-012A-M1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-012A-M1-01.wav,2Y-012A-M1-01.wav,23f9841979ee5d112bd9a611722b6a45aab8caa6,39cd117959344c1a72e6e04881e449ef5c7af9c365dcaf60fcb46c508da70787,94858,48000,1,16,0.986667,2Y,2.000000,adult,012A,012A,M,2,,true,012A,
dataset/raw_audio/AudioCropped/2Y-012A-M1-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-012A-M1-02.wav,2Y-012A-M1-02.wav,6e04522843cf10000ce7a3e2035a2a39fadd82d4,a06f7724292cb3bbb56ef09d8631a2c8430ae96c9d0d089f86ccdd45036e7b47,93534,48000,1,16,0.972875,2Y,2.000000,adult,012A,012A,M,2,,true,012A,
dataset/raw_audio/AudioCropped/2Y-012A-M1-03.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-012A-M1-03.wav,2Y-012A-M1-03.wav,2e1f64225c0dab411e7f8c62f758ad9445673585,4bc171b9163db655a382d70b084107da124479fd3b51be742eb44de826d818f4,85518,48000,1,16,0.889375,2Y,2.000000,adult,012A,012A,M,2,,true,012A,
dataset/raw_audio/AudioCropped/2Y-031A-F1-01.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-031A-F1-01.wav,2Y-031A-F1-01.wav,215738447b84a11c7017f7e5cf7fa26d0cdb087b,0678ae1df9566cfb8cd40b3cb6f8ed7972057fb6a08086aacb7627647071a37d,86642,48000,1,16,0.901083,2Y,2.000000,adult,031A,031A,F,2,,true,031A,
dataset/raw_audio/AudioCropped/2Y-031A-F1-02.wav,data/meowagenet/official-3d02295bef15/AudioCropped/2Y-031A-F1-02.wav,2Y-031A-F1-02.wav,8daf257283820161a1b9948b14cbea0037abc84c,26a148642e9124eb9f915f5d4f2cb6430ab5d68814da5af333e556b6e2e207fb,85234,48000,1,16,0.886417,2Y,2.000000,adult,031A,031A,F,2,,true,031A,
